Landmark 1,Landmark 2,Landmark 3,Landmark 4,Landmark 5,Landmark 6,Landmark 7,Landmark 8,Landmark 9,Landmark 10,Landmark 11,Landmark 12,Landmark 13,Landmark 14,Landmark 15,Landmark 16,Landmark 17,Landmark 18,Landmark 19,Landmark 20,Landmark 21,Time
"(547, 513, 7.705701250415586e-07)","(488, 493, -0.05654750391840935)","(440, 447, -0.08807483315467834)","(408, 401, -0.10854877531528473)","(377, 361, -0.12810362875461578)","(510, 379, -0.07797962427139282)","(502, 302, -0.10581479966640472)","(499, 254, -0.12369032949209213)","(498, 216, -0.1348455250263214)","(563, 378, -0.06741825491189957)","(571, 295, -0.08177386224269867)","(579, 247, -0.09095418453216553)","(588, 210, -0.1001901924610138)","(604, 390, -0.06031116843223572)","(618, 317, -0.07626019418239594)","(629, 272, -0.08021972328424454)","(640, 234, -0.08421365171670914)","(635, 409, -0.05701374635100365)","(652, 357, -0.07296299934387207)","(665, 321, -0.07093087583780289)","(677, 290, -0.06844276189804077)",3.2224183082580566
