Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Joint 7,Joint 8,Joint 9,Joint 10,Joint 11,Joint 12,Joint 13,Joint 14,Time
17.106625029648594,21.18874662103436,3.704315579522794,38.69653791629095,7.913939820401331,72.30081896546409,7.841286616629493,30.325509270421747,7.146192355851916,47.45260389400557,37.671805837897594,21.857601066430895,52.77426993693126,4.177935563788507,0.361051082611084
10.537797332678672,22.700593025423995,15.038104765516477,15.310433805537926,7.322980877340694,6.520056443925896,8.129344074541429,12.865320459194713,1.253179248735567,16.458760740937898,10.557765439676974,0.41758643665197964,1.9666409591937204,3.5265988893218156,0.5270321369171143
44.41433156754924,25.60132836128004,6.150831305388937,2.2603649053457184,3.2049797263750857,19.200138780902577,16.660508892749675,13.989853340406649,4.192250833345709,9.728309443253023,5.4553865324270605,1.6778819228372701,15.967955215060272,9.595655104561093,0.694951057434082
56.25683101334407,1.7348240269001751,12.745573749221705,3.8691711611898723,4.765087104677582,29.937857029585622,19.851531640869553,6.642218883046773,13.600231158476513,37.56669403287298,59.76103729169414,27.093310753028224,13.245867374701731,6.579826260475053,0.8619041442871094
55.35152973367973,13.750947793638474,1.8402033230183976,6.221875200536014,2.8724129952892943,35.39007186474135,4.702536634359165,21.340172182643155,6.61844748863809,58.31336198108318,34.2529743693399,16.288538371772947,37.2803785520094,14.845347905517773,1.0303699970245361
30.380679453536054,6.3486864288736635,19.73893020877336,13.525105585286006,2.770028171601046,16.70139833090032,3.7322072414992347,9.327757497689483,10.313672661630333,5.69152166238482,6.864078215634889,6.639170142404175,15.809357705276744,10.813888670772903,1.1939592361450195
32.39075234792032,5.321521485340438,24.974953659724736,3.726498841667821,1.201843290460667,4.2539471148499395,1.711186925406924,14.121923623863937,8.41318355635709,21.769763193940438,7.044568483305718,10.622618972335351,11.953126515067364,13.165240336932264,1.361388921737671
35.13603759755701,10.18107004701735,18.694496109585916,0.004596039630921495,4.071883403266975,17.682630809084344,4.44377204235675,7.849686901048155,3.276778959021434,3.244661903255417,0.24188705483668854,4.97790178404429,1.6364436817431154,3.784369003466182,1.5245649814605713
11.456795669046151,4.935656870469649,5.988487470817245,14.359438989900795,2.0804419400928276,1.534592432278174,5.113379265532772,1.5284926766284732,3.7805076863878747e-07,5.032154018567821,3.9484279093217673,7.755369834287513,2.4387861101129906,8.055927932003732,1.693817138671875
1.7727516444617553,4.314215744732529,7.140277415787645,5.675210343552828,2.648641861342124,0.19515011231044901,14.546969736156415,7.02092742384319,4.710510897378834,2.2097360239585586,11.766938759433337,1.5016963617764942,4.726880182359374,7.070697331232395,1.8596820831298828
