Landmark 1,Landmark 2,Landmark 3,Landmark 4,Landmark 5,Landmark 6,Landmark 7,Landmark 8,Landmark 9,Landmark 10,Landmark 11,Landmark 12,Landmark 13,Landmark 14,Landmark 15,Landmark 16,Landmark 17,Landmark 18,Landmark 19,Landmark 20,Landmark 21,Time
"(502, 422, 4.991439368495776e-07)","(439, 395, -0.031639259308576584)","(393, 347, -0.0474492609500885)","(368, 304, -0.0619530975818634)","(350, 268, -0.0758121982216835)","(448, 254, -0.015747813507914543)","(431, 191, -0.03665637597441673)","(421, 153, -0.0582963190972805)","(414, 118, -0.07662057131528854)","(487, 248, -0.024242497980594635)","(487, 176, -0.03961356729269028)","(488, 133, -0.058195728808641434)","(488, 95, -0.07462495565414429)","(522, 256, -0.03911593183875084)","(524, 188, -0.05932353436946869)","(523, 147, -0.07622509449720383)","(519, 109, -0.09107078611850739)","(555, 275, -0.057825490832328796)","(571, 226, -0.0790906623005867)","(579, 193, -0.08966877311468124)","(584, 159, -0.09865192323923111)",4.323259592056274
"(496, 416, -2.8225674242321475e-08)","(438, 393, -0.02163119427859783)","(396, 345, -0.03574100136756897)","(377, 302, -0.05352718010544777)","(389, 278, -0.06695753335952759)","(448, 249, 0.006693549454212189)","(449, 193, -0.028239578008651733)","(447, 177, -0.05924437195062637)","(444, 190, -0.07459937781095505)","(488, 246, -0.002242953283712268)","(499, 179, -0.03683822974562645)","(495, 168, -0.06201672926545143)","(487, 193, -0.07052597403526306)","(522, 256, -0.017887583002448082)","(532, 195, -0.0415651798248291)","(527, 182, -0.04548165574669838)","(518, 200, -0.04062802717089653)","(554, 276, -0.037656016647815704)","(568, 230, -0.05742084980010986)","(568, 210, -0.060953084379434586)","(561, 210, -0.0560038723051548)",4.425456762313843
"(495, 407, -2.0073369455531065e-07)","(439, 388, -0.034109752625226974)","(402, 339, -0.056323930621147156)","(391, 295, -0.08211124688386917)","(411, 285, -0.10496397316455841)","(452, 251, -0.003545822110027075)","(464, 196, -0.042695410549640656)","(461, 189, -0.08054563403129578)","(456, 210, -0.10293886810541153)","(488, 250, -0.010705078020691872)","(505, 181, -0.05423332750797272)","(498, 188, -0.09377816319465637)","(489, 223, -0.11397606879472733)","(520, 259, -0.02450333721935749)","(536, 196, -0.05373130366206169)","(530, 201, -0.07593902200460434)","(522, 232, -0.08565846085548401)","(552, 277, -0.04297392815351486)","(565, 227, -0.060311730951070786)","(562, 222, -0.0708848312497139)","(554, 242, -0.07610327750444412)",4.532803297042847
"(496, 406, -1.258213728760893e-07)","(440, 388, -0.033155594021081924)","(403, 338, -0.05484728515148163)","(393, 292, -0.08043354004621506)","(415, 288, -0.1021677553653717)","(454, 249, -0.0009462980669923127)","(467, 195, -0.03998052328824997)","(462, 189, -0.07536894083023071)","(457, 212, -0.0954136922955513)","(491, 249, -0.008531312458217144)","(508, 182, -0.05105442926287651)","(499, 186, -0.084283247590065)","(490, 221, -0.09877785295248032)","(522, 259, -0.02344796061515808)","(538, 197, -0.051690369844436646)","(530, 201, -0.06463953107595444)","(522, 232, -0.0665925145149231)","(553, 277, -0.0436013787984848)","(566, 227, -0.060582470148801804)","(562, 223, -0.0661034882068634)","(555, 242, -0.06600715965032578)",4.635362863540649
"(501, 404, -9.985858184791141e-08)","(446, 386, -0.03536390885710716)","(409, 338, -0.05761130526661873)","(400, 293, -0.08292502909898758)","(423, 289, -0.10449028760194778)","(458, 248, -0.005719075910747051)","(469, 192, -0.045329395681619644)","(465, 187, -0.08173596113920212)","(461, 211, -0.10277539491653442)","(495, 247, -0.012187979184091091)","(511, 179, -0.05458058416843414)","(504, 182, -0.09094393253326416)","(496, 216, -0.10875151306390762)","(527, 256, -0.02567417360842228)","(541, 194, -0.0545957125723362)","(535, 196, -0.07152218371629715)","(529, 227, -0.07687342911958694)","(559, 274, -0.04429830610752106)","(569, 223, -0.06368235498666763)","(567, 218, -0.07242860645055771)","(561, 239, -0.074699267745018)",4.737489938735962
"(506, 405, -8.690064845495726e-08)","(449, 388, -0.03579891845583916)","(409, 338, -0.060224372893571854)","(397, 291, -0.08848437666893005)","(423, 287, -0.11168758571147919)","(460, 247, -0.004647528287023306)","(471, 188, -0.048021718859672546)","(466, 184, -0.08548688143491745)","(461, 210, -0.10643575340509415)","(496, 246, -0.01161988079547882)","(511, 177, -0.05941341072320938)","(504, 181, -0.09430862218141556)","(495, 218, -0.10881803184747696)","(527, 256, -0.026326393708586693)","(541, 190, -0.05704762041568756)","(535, 196, -0.06686969101428986)","(529, 228, -0.0657903328537941)","(559, 273, -0.04679563641548157)","(570, 222, -0.0662543997168541)","(568, 218, -0.0716821700334549)","(561, 237, -0.07045616209506989)",4.844440937042236
"(506, 406, -1.1328673821253687e-07)","(449, 388, -0.03524510934948921)","(410, 339, -0.05827236920595169)","(399, 292, -0.08504998683929443)","(424, 288, -0.10759854316711426)","(460, 248, -0.0032127678859978914)","(470, 190, -0.045064132660627365)","(466, 186, -0.08259230852127075)","(462, 212, -0.10381318628787994)","(496, 246, -0.010345707647502422)","(512, 176, -0.05607186257839203)","(505, 181, -0.09182381629943848)","(497, 217, -0.1077270358800888)","(527, 255, -0.02506484091281891)","(542, 191, -0.05535949394106865)","(536, 196, -0.06907247751951218)","(530, 228, -0.07124774903059006)","(560, 273, -0.04526020213961601)","(571, 222, -0.06433149427175522)","(569, 218, -0.0711180791258812)","(562, 238, -0.0716295838356018)",4.955673933029175
"(508, 406, -1.018327324686652e-07)","(450, 389, -0.03593442216515541)","(411, 338, -0.059789516031742096)","(399, 291, -0.0875096544623375)","(423, 287, -0.11095724254846573)","(460, 248, -0.0039735459722578526)","(472, 188, -0.046577345579862595)","(468, 183, -0.0845867246389389)","(464, 209, -0.10623721033334732)","(497, 246, -0.011182882823050022)","(513, 176, -0.05806021764874458)","(505, 181, -0.09401079267263412)","(498, 217, -0.1098012626171112)","(528, 255, -0.025999248027801514)","(542, 190, -0.056109506636857986)","(536, 196, -0.06801844388246536)","(530, 229, -0.06897204369306564)","(561, 273, -0.046508222818374634)","(571, 221, -0.0645371526479721)","(569, 219, -0.06975222378969193)","(562, 239, -0.06921709328889847)",5.052418231964111
"(506, 405, -1.1008425815361988e-07)","(449, 386, -0.03537757694721222)","(411, 337, -0.058716848492622375)","(398, 291, -0.08575082570314407)","(422, 284, -0.10880406945943832)","(462, 246, -0.0036768531426787376)","(472, 189, -0.045085128396749496)","(468, 183, -0.083095982670784)","(465, 208, -0.10473663359880447)","(498, 245, -0.01071079820394516)","(513, 177, -0.05576050281524658)","(507, 180, -0.0925024077296257)","(499, 216, -0.10945131629705429)","(529, 255, -0.02514742873609066)","(544, 191, -0.05545317754149437)","(539, 195, -0.07068325579166412)","(532, 227, -0.07403512299060822)","(561, 274, -0.04493846744298935)","(574, 222, -0.06445475667715073)","(573, 217, -0.07212743908166885)","(565, 237, -0.07327854633331299)",5.161933183670044
"(509, 402, -1.1094201113337476e-07)","(452, 385, -0.036910880357027054)","(411, 339, -0.06159041076898575)","(398, 295, -0.08896000683307648)","(419, 281, -0.1121908500790596)","(461, 246, -0.010168456472456455)","(470, 188, -0.05263384059071541)","(467, 181, -0.0909997820854187)","(464, 205, -0.11247766762971878)","(498, 245, -0.016226179897785187)","(513, 176, -0.06156525760889053)","(508, 180, -0.09872065484523773)","(500, 215, -0.1163690909743309)","(530, 254, -0.029455386102199554)","(545, 190, -0.060743048787117004)","(540, 194, -0.07801612466573715)","(533, 226, -0.08333101123571396)","(563, 272, -0.04770522937178612)","(574, 222, -0.06864537298679352)","(572, 218, -0.07737228274345398)","(565, 237, -0.07937267422676086)",5.257887601852417
"(508, 402, -1.2355631895388797e-07)","(451, 385, -0.03329421579837799)","(410, 337, -0.0545806959271431)","(397, 293, -0.07920696586370468)","(417, 280, -0.10015413165092468)","(461, 246, -0.005779527127742767)","(468, 188, -0.04642054811120033)","(466, 182, -0.08457345515489578)","(462, 205, -0.10651785880327225)","(498, 245, -0.013489321805536747)","(513, 177, -0.058556750416755676)","(507, 179, -0.09780948609113693)","(498, 214, -0.11729215085506439)","(530, 255, -0.028012052178382874)","(545, 192, -0.058546409010887146)","(539, 194, -0.07800864428281784)","(531, 225, -0.08516772836446762)","(562, 273, -0.04730737954378128)","(574, 223, -0.06819944083690643)","(573, 216, -0.0790117010474205)","(565, 234, -0.08280304819345474)",5.3699400424957275
"(509, 400, -1.2207891586513142e-07)","(452, 383, -0.0333174504339695)","(411, 337, -0.05534445494413376)","(397, 292, -0.08050563931465149)","(417, 280, -0.1015092134475708)","(461, 245, -0.005852380767464638)","(470, 187, -0.04649629071354866)","(467, 182, -0.0835622027516365)","(463, 207, -0.10420992225408554)","(498, 244, -0.01298579853028059)","(514, 176, -0.05586807802319527)","(508, 179, -0.09075514227151871)","(499, 214, -0.1069672629237175)","(531, 254, -0.027165284380316734)","(544, 191, -0.05619681254029274)","(539, 194, -0.0711250752210617)","(531, 224, -0.07499276846647263)","(563, 272, -0.046235665678977966)","(574, 221, -0.06577292829751968)","(572, 216, -0.07306931167840958)","(565, 235, -0.07395848631858826)",5.469968795776367
"(510, 401, -9.679965984332739e-08)","(454, 383, -0.03181866183876991)","(415, 332, -0.050487082451581955)","(401, 284, -0.07228711992502213)","(423, 277, -0.09003332257270813)","(465, 243, 0.00011617761629167944)","(474, 187, -0.03626075014472008)","(473, 180, -0.0722256749868393)","(470, 202, -0.09372927993535995)","(504, 243, -0.007134414743632078)","(522, 175, -0.04757711663842201)","(516, 176, -0.08530741930007935)","(507, 211, -0.10456100851297379)","(536, 254, -0.02087768167257309)","(551, 192, -0.04693010821938515)","(545, 190, -0.06349794566631317)","(538, 221, -0.06922110170125961)","(568, 272, -0.03957799822092056)","(578, 222, -0.05696859583258629)","(576, 213, -0.06556253880262375)","(570, 231, -0.06789953261613846)",5.572392225265503
"(512, 400, -9.866245420653286e-08)","(455, 382, -0.038014259189367294)","(415, 333, -0.06185976415872574)","(402, 287, -0.0883961096405983)","(424, 276, -0.1107596680521965)","(467, 243, -0.008420178666710854)","(474, 185, -0.04991285875439644)","(472, 180, -0.08810701221227646)","(469, 204, -0.10988495498895645)","(504, 242, -0.013940388336777687)","(520, 175, -0.05746631324291229)","(515, 177, -0.0949750691652298)","(506, 210, -0.11362911015748978)","(536, 252, -0.026843072846531868)","(551, 190, -0.05687343701720238)","(546, 192, -0.0740877315402031)","(538, 223, -0.0797010064125061)","(568, 271, -0.04507293552160263)","(581, 220, -0.06606445461511612)","(579, 215, -0.07532258331775665)","(572, 236, -0.07772932201623917)",5.7089667320251465
"(513, 400, -1.0940449612917291e-07)","(456, 383, -0.03298879787325859)","(415, 335, -0.053051479160785675)","(402, 291, -0.07593950629234314)","(416, 273, -0.09511246532201767)","(467, 244, -0.006739555858075619)","(475, 187, -0.04552745074033737)","(472, 178, -0.08261297643184662)","(468, 200, -0.10395932197570801)","(505, 243, -0.013717839494347572)","(522, 176, -0.0564049631357193)","(516, 176, -0.09607844799757004)","(506, 210, -0.11655361950397491)","(537, 253, -0.027063941583037376)","(553, 192, -0.056082583963871)","(548, 191, -0.07720604538917542)","(539, 221, -0.08616737276315689)","(569, 271, -0.04492323100566864)","(583, 223, -0.065875343978405)","(582, 214, -0.07797770947217941)","(573, 231, -0.08270833641290665)",5.868462085723877
"(512, 399, -1.5472228653834463e-07)","(456, 382, -0.033111389726400375)","(415, 333, -0.053150929510593414)","(401, 289, -0.07592847943305969)","(419, 273, -0.0949232205748558)","(468, 243, -0.008393215015530586)","(479, 184, -0.04824948310852051)","(476, 179, -0.08552707731723785)","(471, 204, -0.1067497730255127)","(507, 243, -0.015671614557504654)","(527, 174, -0.059015821665525436)","(520, 178, -0.09778085350990295)","(508, 213, -0.11756715178489685)","(540, 253, -0.029414376243948936)","(557, 191, -0.05813062563538551)","(550, 191, -0.07853347063064575)","(541, 222, -0.08732529729604721)","(572, 272, -0.04775986075401306)","(585, 222, -0.06721025705337524)","(583, 214, -0.07809385657310486)","(575, 232, -0.08256463706493378)",6.0396888256073
"(514, 399, -1.5615391646406351e-07)","(458, 380, -0.03129655495285988)","(417, 333, -0.05120539665222168)","(403, 291, -0.07426004111766815)","(418, 271, -0.093483105301857)","(470, 242, -0.00621379166841507)","(479, 183, -0.04593335837125778)","(477, 177, -0.08337940275669098)","(472, 201, -0.10437225550413132)","(509, 242, -0.013984288088977337)","(527, 174, -0.055065419524908066)","(521, 176, -0.09304694086313248)","(510, 209, -0.11279885470867157)","(541, 252, -0.028250258415937424)","(558, 190, -0.0563385896384716)","(552, 190, -0.0768575668334961)","(543, 220, -0.08586309105157852)","(573, 270, -0.04690074548125267)","(587, 221, -0.06694888323545456)","(584, 213, -0.07773800939321518)","(575, 232, -0.08171938359737396)",6.145382881164551
"(517, 397, -1.545245424949826e-07)","(461, 380, -0.03327331319451332)","(420, 328, -0.05327347666025162)","(406, 282, -0.07610639184713364)","(427, 271, -0.09478387236595154)","(475, 239, -0.005522063467651606)","(487, 181, -0.0457637719810009)","(483, 176, -0.08273650705814362)","(476, 200, -0.10346763581037521)","(514, 239, -0.012340418063104153)","(534, 170, -0.05535207316279411)","(525, 174, -0.09124740213155746)","(513, 210, -0.10803578794002533)","(546, 250, -0.02604721486568451)","(562, 187, -0.05481039732694626)","(555, 189, -0.071346715092659)","(546, 220, -0.076201893389225)","(578, 269, -0.044629644602537155)","(590, 218, -0.06389816850423813)","(588, 211, -0.07251644134521484)","(580, 231, -0.07442241907119751)",6.2430384159088135
"(517, 397, -1.8373592070020095e-07)","(461, 376, -0.03078894503414631)","(421, 329, -0.05049929395318031)","(408, 287, -0.0734877660870552)","(424, 268, -0.09249331057071686)","(476, 239, -0.005528536159545183)","(488, 179, -0.04591171443462372)","(483, 174, -0.08304276317358017)","(476, 200, -0.10320033878087997)","(514, 239, -0.013125796802341938)","(534, 171, -0.0537676066160202)","(526, 174, -0.09008520841598511)","(514, 208, -0.10835818946361542)","(546, 250, -0.027365390211343765)","(563, 188, -0.05514632165431976)","(557, 188, -0.07449500262737274)","(548, 219, -0.08236616104841232)","(578, 269, -0.04596787691116333)","(592, 219, -0.06574556976556778)","(590, 211, -0.07578977197408676)","(581, 229, -0.07897890359163284)",6.3440680503845215
"(520, 396, -1.5679522391565115e-07)","(464, 377, -0.03167317062616348)","(424, 327, -0.05123721435666084)","(410, 283, -0.07403283566236496)","(428, 267, -0.09234780818223953)","(479, 237, -0.003806071588769555)","(490, 177, -0.044219471514225006)","(487, 172, -0.08103245496749878)","(481, 199, -0.10104256868362427)","(517, 237, -0.01094858068972826)","(539, 169, -0.05322064459323883)","(531, 171, -0.08957935124635696)","(519, 206, -0.10687132924795151)","(549, 248, -0.024956274777650833)","(567, 186, -0.05325422063469887)","(561, 186, -0.06997483223676682)","(551, 217, -0.07507310807704926)","(581, 267, -0.04362910985946655)","(595, 218, -0.0634310320019722)","(593, 209, -0.07233051210641861)","(585, 227, -0.07395658642053604)",6.441487550735474
"(522, 395, -1.767296424759479e-07)","(466, 375, -0.03247060626745224)","(426, 328, -0.05389677733182907)","(412, 286, -0.07835973054170609)","(427, 266, -0.09895285218954086)","(480, 238, -0.007953884080052376)","(492, 178, -0.04927998036146164)","(488, 174, -0.08778733015060425)","(481, 200, -0.10913147032260895)","(518, 238, -0.015318029560148716)","(538, 169, -0.05720314756035805)","(531, 171, -0.0961015373468399)","(519, 205, -0.11643898487091064)","(551, 248, -0.029286688193678856)","(568, 186, -0.05754433199763298)","(562, 185, -0.07978007197380066)","(552, 215, -0.09003345668315887)","(583, 268, -0.04769827425479889)","(597, 218, -0.06764017045497894)","(595, 209, -0.07953805476427078)","(587, 226, -0.08451250195503235)",6.548831939697266
