0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.2441549573346704,0.17899724039348955,0.2949327907842228,0.5267722407850204,0.8919923407446151,0.324119067073935,0.5189961449927328,0.4061767477602738,0.6457716828415061,0.36072030203049793,0.6682486698799701,0.4405376051548671,0.317322700607872,0.1503200132835578,0.18772194635307998,0.9493434700046844,0.3086931465194133,0.7505908959495508,0.21526918629652153,0.44080967601048304
0.21627755238998447,0.16867185871485393,0.1186653030054159,0.4861162598852221,0.7737115582088677,0.22158656752651515,0.4334298474430945,0.3487526916250205,0.49709507951865767,0.2885080987884983,0.6463974633317103,0.5208323384524959,0.2544003806310531,0.15576526507168076,0.1580326249391418,1.1177915324499321,0.2759685684414056,0.8550088101538913,0.14255652866187266,0.3609016529369759
0.25633119377124675,0.19584719883426288,0.0,0.43454210953280953,0.669539685408873,0.12819711794485636,0.38573937330418645,0.29058879196405535,0.3176138288850655,0.2257433432210175,0.6198035048717649,0.5842556535460721,0.29293639902185303,0.2059618223705046,0.1486835455565556,1.2212432814523633,0.16965456875936424,0.9364313889566148,0.0924010946314456,0.3016346325672497
0.40662724538938866,0.27347419253920335,0.1449788148623334,0.14693632258014913,0.7290789138866847,0.0008163834156554926,0.49182746561118906,0.4207986036000451,0.46150289448704446,0.381503952288858,0.37093214091181265,0.0,0.3843665084145172,0.20513837860452303,0.08681971619186235,0.6693780267066824,0.10515762608149516,0.6789574603905466,0.18411707633996716,0.4533525936290462
0.3794378558744481,0.2925595657997042,0.14909567578357136,0.1468149935544879,0.7740196355298219,0.11273516801281637,0.5173109777467737,0.4746288811441982,0.5069369028598602,0.3850769529170925,0.502027543321211,0.00043521208014553597,0.3873985080896618,0.1765395795827359,0.05756376021061883,0.6244944340359909,0.10683729767612686,0.813494750600297,0.049973962071217036,0.44808529280012327
0.398494251827578,0.3054463144514942,0.18624806750139383,0.11917395008445919,0.7397206879970065,0.15893616353231768,0.5026133782149206,0.395852205645983,0.5018810044346723,0.3861276078928517,0.4823962727111975,0.1068097575507903,0.39534068006174927,0.16403906380005553,0.04498879643656896,0.6102583427965067,0.12279778470576892,0.8956668994628312,0.0,0.44662659686633266
0.42345784502483647,0.32925782698931894,0.20136420214731104,0.09057106807837524,0.7112051954808669,0.18771188449002826,0.49113854051145855,0.31035313573011175,0.5105094637722883,0.4013898941295004,0.451767693358286,0.18757333694898015,0.3711399551556138,0.1625571182922387,0.02089526641045886,0.589111600847199,0.13396975842187803,0.9415577358323471,0.0,0.44994443077779456
0.33654000604855,0.24491948902308697,0.1105783501175651,0.09377131600288467,0.6585601467861494,0.0,0.44129023577468085,0.4095615393800395,0.4258044345758979,0.29717719083703215,0.18472458486694643,0.0,0.3524936823601463,0.13094356585952763,0.06446177091685766,0.5550818960462034,0.06908189079473018,0.7592398511640382,0.12038983727382971,0.3944439786438328
0.36530110581095915,0.269537083885185,0.19403718650595086,0.17539379057684767,0.6696693657300988,0.029962112552838406,0.4228860984329696,0.39846310808530533,0.4206689734940436,0.2794385244233152,0.32286998768832803,0.05456210116212447,0.33858673897529973,0.09914276649888489,0.11105635215936949,0.5946457507480704,0.08088905956603737,0.9252398070659072,0.0,0.391405780276143
0.40741462261335737,0.28973992344636335,0.2637185682023669,0.1937655703465227,0.6390249271413615,0.054532921629206046,0.39773146014311794,0.2838601018928332,0.40605223463042517,0.23365506743588374,0.3686007951409132,0.15976444603334072,0.2975315916231958,0.049901278844780704,0.10183728720128125,0.5487452869101793,0.11571470644259346,1.015362719710572,0.0,0.35904234955369535
0.41822863105380564,0.30875774298001757,0.27278319795537814,0.19229894078127288,0.6430168235096005,0.06798454665630382,0.3986977418010624,0.21631533520130736,0.41213629782576583,0.2628167917041047,0.3729533266539014,0.2553902310611179,0.22848566829682054,0.08885572667959961,0.02162155894754373,0.49163974221999757,0.12004655746727297,1.0720521893523318,0.0,0.3514587264174326
0.2705203495655362,0.2235926095024564,0.0902554666547905,0.051435667428305555,0.5694677887786749,0.0,0.38919726724367726,0.37434286710281633,0.3853007793970362,0.20059366774282508,0.08610410108249836,0.0005703210271153575,0.3217245449956134,0.07701070785783336,0.060782685882684435,0.45282319724586934,0.041905049952551364,0.8198194901815018,0.11304011228330478,0.33743433114959454
0.304615248594779,0.19890257257412594,0.1406609399087786,0.16392391780443347,0.6132937895455906,0.0,0.4086481385358512,0.35823308754328925,0.35969850473538917,0.21183263836303362,0.1925956121099743,0.1116018039107381,0.33092841611244483,0.07888059903891798,0.138277463278984,0.5032708628262791,0.08447346527286013,0.9664702209655436,0.0,0.36417872992054234
0.3505868970197111,0.2049798315593821,0.21496658970900756,0.1666910963327245,0.5537176487786155,0.0,0.3944241963017512,0.2537381922783206,0.31144607582019823,0.13086821667310108,0.24837794920694548,0.21903879001435225,0.2920098005686522,0.06486775089040345,0.14936707150627232,0.40356625602950863,0.13148429932156808,1.0756175917057025,0.0,0.32875314762825364
0.35184212178669766,0.2211634067970532,0.22220015404797483,0.1390432678342272,0.5346163361377243,0.0,0.40393692608117693,0.20542521122057206,0.27277242369461807,0.13798549633340487,0.27132452863489165,0.30799839691663355,0.2152631840678578,0.13523647066139355,0.07566929526769305,0.2613705652064431,0.13769769354408307,1.15299605897507,0.0,0.3191590136253722
0.1773731819665388,0.17208800418434553,0.02731313638514685,0.05320967731491149,0.5164171645567084,0.0,0.3593848569471442,0.338861052361936,0.3564514248708788,0.14363256033602936,0.05970108134054072,0.059292103510138104,0.2650156914468773,0.0636556850346691,0.054427979584534034,0.3580931312350418,0.00917718072920475,0.8424305405967637,0.09626401559108279,0.29292605416816475
0.23475776989503924,0.11885859977818325,0.06801989258195873,0.14862386081975626,0.5749443777769171,0.0,0.4101757409139446,0.3460247932951437,0.3385333267426691,0.12951609947906606,0.10729516862429868,0.1440236255836495,0.33633418065497217,0.03701443283807047,0.16950448394728174,0.4116617073283566,0.045245916405000086,0.9633359204110429,0.0,0.32543470666865254
0.27766732810222533,0.11523282216941148,0.14202923540255363,0.14029643171464906,0.49641797534290577,0.0,0.38766285423486796,0.2780143160582396,0.30514884995433716,0.02259972060771762,0.14488103694028454,0.2165284944494702,0.30147529677453844,0.09078297391185627,0.2006849991063792,0.36353476480335506,0.07572368011914653,1.06229353657333,0.0,0.29339781830055006
0.2645005918526137,0.11522351387109295,0.15868725105968032,0.1017059537579785,0.4406208923647302,0.0,0.37375450496208584,0.2562609178782353,0.2808027998804033,0.0,0.1594143627794703,0.2820876970302707,0.22816992054692367,0.2384012577912809,0.15202263993147505,0.3124610248781989,0.09497311865708626,1.1410789000987476,0.0,0.27268324506288805
0.3068717667916613,0.21341523321056396,0.0,0.4848721711937812,0.6666130762611765,0.0893019698589514,0.41239437484630276,0.2792366151951622,0.27713340210914167,0.1882209209437656,0.6330280750267178,0.6393388591579151,0.3676132339347331,0.21075837453194568,0.27329682904549407,1.1918781247589643,0.12457756809013332,1.0033086242822653,0.08070551279644651,0.30976677145699183
0.4029396266372569,0.27294759025149673,0.0,0.41038680914585846,0.5039640755246251,0.0,0.3305607845261207,0.14983060764997397,0.04847661697368819,0.0896444465645873,0.6226924883633159,0.6930230640954093,0.4598640126518556,0.24722598422292943,0.2949965490115308,1.2764351580802897,0.0,1.0901959150877847,0.05001907643814724,0.24289084958717022
0.2651590533096127,0.17865965909321724,0.06237184373979788,0.06865415618950879,0.8605648135578011,0.0,0.6604047087249614,0.46795645244741424,0.46492662289502235,0.35261948234825446,0.11684623343669538,0.0,0.5239895983186078,0.19849265436871238,0.06932112986111928,0.32322780997324446,0.003025131096492884,0.6363443240545027,0.09804184910601442,0.4743901419455868
0.4321374133522466,0.28170280234219364,0.10558535792236878,0.08901849488281977,0.8701080535947641,0.0,0.6529313996757656,0.5098691624624543,0.4511163225345632,0.4034211971993857,0.31488113553403285,0.0,0.5729803019112857,0.22050820623179987,0.09082937382545364,0.3623016171730227,0.0,0.870784672289063,0.0,0.5171609664297462
0.5206643452630905,0.35771028372819763,0.24147625197426517,0.045407172482130255,0.7423247665412552,0.025393803863535853,0.5806435431537947,0.35993520700726406,0.3908742311302043,0.32398220246228004,0.4055265384056513,0.06481861657339559,0.6652109140628243,0.17413187424754087,0.0,0.3153259406077783,0.042555005307118324,1.0245852882555941,0.0,0.48523574845815437
0.5566179474401317,0.38194375560507143,0.31579024596866007,0.08970128729122341,0.6649451828043265,0.11375111603424663,0.5511042066447581,0.2552381051467449,0.29304797591594073,0.24701126176900798,0.43161575328293794,0.17629431059512324,0.8001342892738792,0.1186002665435692,0.0,0.109129842725681,0.05283407465514696,1.0278964721872828,0.0,0.4545223516351053
0.172918789962035,0.19317498273965897,0.09281153342748306,0.032934556507215,0.6878160928808231,0.0,0.5295680538695735,0.4119976381401729,0.3870773269504936,0.19471120692773297,0.03809391132085894,0.0,0.44010096200306736,0.11306587895944338,0.07720268667061642,0.2687576715509329,0.0,0.725884889341221,0.06817361762980371,0.37356449452514645
0.3900140469221091,0.2767491283785447,0.190558662260371,0.14464884596140754,0.7305715436890459,0.0,0.5174783214378318,0.4145110418647647,0.31889630977310063,0.22271634986282723,0.14309505016877772,0.0,0.45324615375942723,0.12325497879482268,0.18077180271502316,0.27734905320420045,0.0,0.9674139498830431,0.0,0.4323487439899794
0.4509242590425288,0.31029528079289204,0.2706554824227208,0.16049289497259292,0.7412698141722026,0.0,0.5048464937191551,0.30074379792720674,0.1926625571652036,0.12704566252281194,0.27145045529509426,0.13883768612541006,0.33585873481339595,0.1271510854605955,0.12565512588763705,0.11156832819406444,0.03872673155549896,1.0855849716933528,0.0,0.413532662480283
0.4352952178141219,0.3293132403701855,0.2682053714557051,0.14511096479033797,0.8121687987688606,0.0,0.5305402943989478,0.23840499419470418,0.11066218490578444,0.12874968253574398,0.3319056242085393,0.27418806835949966,0.1525631860633111,0.198743754619296,0.0,0.0,0.07072812444989907,1.1531909521816885,0.0,0.39459149881661704
0.13734271419977015,0.19066830336710955,0.10570588142956473,0.02090542328173128,0.5220682573618073,0.0,0.42014552582718834,0.33228700582279075,0.3410588471816279,0.10226156239136114,0.022316870227838643,0.0,0.33972314463060116,0.06183200696351299,0.07650151899458743,0.23342341831300992,0.0,0.7452491096427512,0.0959091789788577,0.2994844946736061
0.2819729618765117,0.19712897351577677,0.118985896139029,0.16094196276734837,0.5987935246499957,0.0,0.48907455264965405,0.38908597175717513,0.29179903000449237,0.12997930685981943,0.06049553302944711,0.06872126613607597,0.3765032959686361,0.08649279825764097,0.19097526321165625,0.22878216203167168,0.0053098656005963266,0.9695746477591314,0.0,0.39644061385919016
0.3111742039634819,0.19978613248755453,0.19354931508702053,0.17120097952560973,0.44037269453081945,0.0,0.5054070892137087,0.3118287564814338,0.1876066045974841,0.01664038391656685,0.13982048741568848,0.20735769767747667,0.22255066140251406,0.10476314474143207,0.1406429930847225,0.1078945056330431,0.04897814129026328,1.1045815647840949,0.0,0.3653904980800381
0.27089674829064936,0.20577848829705567,0.20021798939520824,0.14023420265025857,0.31470348117777563,0.0,0.5465542578950993,0.286850113053097,0.11708884008755942,0.03380031922426092,0.18041740223078287,0.3341838733377592,0.035191637990470516,0.16394851269604968,0.0,0.02596984603487539,0.05864100851899001,1.1845936373274186,0.0,0.33606971685341686
0.1069300491483287,0.15391778934088193,0.07864881160188729,0.044646282882853744,0.4206883597680316,0.0,0.3341696514867108,0.23229293134540785,0.31814455241719763,0.06898146811803024,0.05532911916556455,0.05741450162568896,0.22240520771068495,0.04866752120607559,0.05706635353466341,0.19798602810747523,0.0010070756307125222,0.7120763008770455,0.1220446154814946,0.24148736403320242
0.1930672742783981,0.11538770249006954,0.05790898265077421,0.14297399530580113,0.5153817257123192,0.0,0.423730755468596,0.34388603135741813,0.31023704511254746,0.05474279371916788,0.02235776874842659,0.1088195508510232,0.31624615149857077,0.07159901723062656,0.1777828065014903,0.21872163119322302,0.0,0.9367336472988596,0.022139836156355255,0.32641044022514465
0.19865604037483778,0.09076541241298466,0.08241227013249995,0.15092536870527876,0.40416845915609856,0.0,0.40460322507298646,0.3631393136902869,0.28269938427231855,0.0,0.03360224264658863,0.20758861962160433,0.1795744537414807,0.2797304341900304,0.1257812803316752,0.1676188107601138,0.010001276539798242,1.0540985809593604,0.0,0.30986763692375996
0.17170033842914922,0.0758031513766227,0.09601530383347474,0.11443470318721177,0.280174245059173,0.0,0.35895418104189625,0.3793754801569973,0.2692294535973026,0.0,0.03482361611908757,0.2925753652134488,0.03171599269929386,0.5132363131637235,0.02498224954288386,0.14700670289638967,0.034086134623620756,1.1353696385731493,0.0,0.2667269189125231
0.4343068356364168,0.30093986333638584,0.0,0.3821468452240159,0.5406184123448405,0.0,0.4115230903571548,0.08610874603578264,0.0,0.06249707309343293,0.6197965723755152,0.6965743129896484,0.538955014965842,0.26685658481474844,0.2627526923718537,1.3175617768230459,0.0,1.1409022907101685,0.06909661170172307,0.25693473852314397
0.0,0.08841341854438992,0.7794687120435076,0.0,0.4921011942044702,0.005770282621533789,0.3682171667582165,0.22982409950140847,0.39333358445328487,0.1744728301662616,0.17547363762410048,0.0,0.4639874542111095,0.13895898687272998,0.03240917826457197,0.03504967954139296,0.16818723545723213,0.46995886445818047,0.05103458925005775,0.34509847577590996
0.4016680644917903,0.11924105472159245,0.4916533652569676,0.05817054155935161,0.8342699240568423,0.0,0.5301931356816014,0.49410552834985694,0.6044334003728012,0.4009292506474111,0.07634208038343225,0.0,0.6932113007381497,0.15958151567575438,0.18513872111023702,0.0,0.19736235012319892,0.6657525446724537,0.0,0.5188628429464928
0.5392976737299234,0.26529015015253493,0.7421799635629119,0.0,0.629985323308562,0.0,0.40757811493193025,0.3298507249245641,0.35196143756697,0.15247185575024544,0.32768801362392497,0.0,1.0337664506430622,0.11178298042940382,0.0,0.0,0.2521762087132014,0.9061532088368097,0.0,0.5956622977475127
0.5732351356824843,0.33084141704911585,0.8460983350781147,0.0,0.5216159478577433,0.06411074972059584,0.37987738997568715,0.20744447147391173,0.0,0.0,0.44412183631111235,0.11165032918911168,1.3638319094425622,0.0,0.0,0.0,0.2651202024459688,0.9741941341881876,0.0,0.5172795310270315
0.0,0.19611104149471315,0.7281724510788877,0.0,0.44883768190036916,0.022248645195436477,0.46895016262423433,0.15712630137710337,0.38730775180494276,0.012642189035014509,0.11748879353502835,0.0,0.25784856490873836,0.0,0.005677118794697017,0.20276985863471755,0.0,0.5403780854042892,0.08497451192462362,0.296347313119328
0.38584872824237765,0.23269822168633916,0.4145913384517249,0.017888240762857284,0.91050495000306,0.0,0.6173538207708822,0.38714869117362916,0.4793690906147137,0.24995269520611701,0.0,0.0,0.5648295500419648,0.14328709107360962,0.07558330150548495,0.0,0.0,0.796308195439593,0.033434552825786404,0.5432239432402128
0.3839289714150023,0.28550113564693863,0.49796915753452176,0.0033927798155217416,0.9795797776074647,0.0,0.6157542574443183,0.36869985532026217,0.11562842334638422,0.017257519341101396,0.16321391705760233,0.035979896836248804,0.365695179596137,0.1506573502704949,0.0,0.0,0.13137597636920928,1.0188374815032124,0.005929455501279823,0.6205249640891634
0.24766958746258774,0.26942437129112795,0.3235406591150036,0.05459264207196762,1.2260906094648782,0.0,0.7354906802120986,0.41134097549258664,0.0,0.0,0.2361055627660143,0.22924894852827657,0.062759615875282,0.00601143550832382,0.0,0.0,0.16579195269176164,1.0524262620146978,0.0,0.5552435800426891
0.0,0.1518505918889573,0.4795355627944801,0.000894176289950778,0.35237642777970124,0.048013691457596715,0.4360156539510045,0.13254910674288556,0.38261320275412686,0.020841283590269627,0.09160788193250256,0.038691626886980156,0.19496138791427875,0.0003380570134790009,0.0,0.18621858784246006,0.056275097031725146,0.5068039450404546,0.10962348392006505,0.2496346229972252
0.2119010016714372,0.22335249172460261,0.3699323149076165,0.05271001676540063,0.643990928165748,0.0,0.598459819636904,0.340973651649108,0.4135591599868279,0.09263016616086499,0.0,0.0,0.39197127089457995,0.06931853066018613,0.11240045955630322,0.053285290954708575,0.0,0.8419170630796374,0.07794177385016925,0.47194308161313486
0.1403480988370683,0.18552665043506392,0.37516538773472563,0.10079613622009533,0.38026692562698505,0.0,0.6851339907146258,0.4233533793283836,0.22245353554755845,0.0,0.05778775236566489,0.16093874827596866,0.09561520309987585,0.12191733702889121,0.0,0.06290919982592884,0.04961135476828853,0.9913610324274088,0.003532090448483424,0.49544387837262616
0.11853647091303038,0.1552721035375807,0.328851758183427,0.06445004494442745,0.10424825830358717,0.01583926716395029,0.7567226825033174,0.4144921882956126,0.0011104363533181011,0.0,0.11310449053260674,0.30024284910440047,0.0,0.10937201651811235,0.0,0.0,0.14060400057833894,1.032152413055218,0.0,0.3817569216682951
0.0218131050317996,0.09417802293130662,0.30743116554820943,0.07794242481816617,0.33436892569278615,0.08886724440107813,0.31970448180760036,0.108369956170274,0.37163634460679756,0.04830593837868855,0.102278654304449,0.08099265682589102,0.09846143441112881,0.020920851072907726,0.0,0.10509267629671562,0.06634939674188149,0.41309393494661906,0.14300885112171668,0.2095863628729313
0.1378542557728907,0.15108094712214581,0.2846267308304632,0.07490224522434286,0.4689063908805122,0.01979639479809239,0.4464052852532719,0.25154087064911307,0.4477553201131594,0.017779926788285792,0.0,0.03851162226931042,0.22562840894987424,0.07914165387323861,0.06045153096072632,0.11823940603536613,0.0,0.7713256880660331,0.16287732391664114,0.349028361211671
0.1058634691985168,0.0935306519463636,0.249937416811811,0.09210079512391275,0.2897256115799057,0.0,0.4063449983011852,0.3874875391369716,0.37398829251170373,0.0,0.0,0.13944657659731294,0.05216449597304134,0.44438347565249325,0.0,0.07471531020926594,0.04355472636069828,0.9022019970443572,0.09849389496929958,0.34283773228180897
0.09083974841254377,0.04745480150059862,0.2508995251953922,0.05915981166072322,0.09457731740628103,0.0,0.297349889554632,0.4692521041232354,0.2589507434035065,0.0,0.0,0.2323996239873899,0.0,0.7695104115710402,0.0,0.00021705916482933196,0.09702120050977141,0.9605867623707254,0.0593953975197549,0.2570782609255643
0.0,0.0,0.7440737165009087,0.0,0.2871919783515122,0.0,0.19049275773039712,0.1333458284334883,0.4761921831133775,0.12006049004418459,0.16182837438694647,0.0,0.15892396075659093,0.0,0.0,0.0,0.280766468696866,0.33640990832519163,0.06378501328989712,0.22687999645285856
0.25636201313559404,0.0,0.8750716645111657,0.02730303541479103,0.3824668801502207,0.0,0.2376069540409769,0.11693081183530973,0.48114040339018127,0.15042667715200583,0.04622876214618843,0.0,0.6169820159959841,0.06083488226556768,0.2110390749690133,0.0,0.738372364844657,0.564061920432868,0.11439525056499376,0.26015992658045123
0.3217962061423915,0.0,0.8528232603310449,0.0,0.443257637858653,0.0,0.29725163465847315,0.22357875691943097,0.3373683391511641,0.07905788273632325,0.3358578656462192,0.0,0.9912618745620274,0.0008109145839221609,0.007677933217869563,0.0,0.8257495511522078,0.7504072974063825,0.08198773054803779,0.3011789865327574
0.4313205664987673,0.07697854415362217,0.9062030695225322,0.0,0.3924512095772678,0.0,0.2820897177618591,0.256688468756362,0.10190986174826581,0.0,0.483359385002964,0.03636678864606599,1.2621825097058534,0.0,0.0,0.0,0.8021844942092689,0.8321581341904244,0.0,0.22245833724640393
