Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Joint 7,Joint 8,Joint 9,Joint 10,Joint 11,Joint 12,Joint 13,Joint 14,Time
8.849721546139207,1.2764411539039584,10.555456649262528,3.3309340849783093,13.928559806550332,17.087778862843155,0.34818912596848034,7.550995142413882,4.903070140194485,4.455904464017159,0.16060361929586478,6.1233332772513664,1.1788860692056244,1.9341599088302401,1.185743808746338
45.144874708981675,0.8864388117132816,37.19790929715224,52.24624094669966,27.515745570039464,28.858040308536694,1.6329621739296774,2.3722706192498446,19.88355828161416,28.633661161800315,35.46295151666137,93.0007863679664,21.493320804085645,13.151640999470555,1.4254610538482666
1.9094199451233824,24.370618624243473,4.945656379487292,27.28971234948171,16.81199317107792,31.513355297209657,20.408464800742024,34.725822836483445,11.41537287224765,1.346603010614762e-06,0.9315649686999514,29.277138314293982,4.362008634771617,14.921020436299898,1.6765589714050293
9.903736553133365,43.38588248739158,42.45555468091444,43.05064597424134,14.440066344172257,73.66489132081098,22.030003691323248,28.52273787186736,1.5422054190560641,24.065971110060033,3.6850349250956325,106.33246875050267,45.880983733545484,48.214858877379434,1.8623130321502686
22.37048976721778,5.059652888818632,11.681436411726088,32.68628917023897,3.501601618947709,30.350232603105482,17.275860646344785,5.973489218287144,7.131803486087595,5.527314752118042,3.9173256558957115,15.254712593029739,11.353413738391666,2.694227290605888,2.0545618534088135
3.071037191686948,24.6481501736617,2.730714743525248,91.59555794368792,58.52485844925383,134.7759496607007,20.864622194648778,41.377513799116564,1.8161177050743185,13.085739248881467,5.028591726748623,89.53661460859205,1.6376201884421413,21.664306585249737,2.285123825073242
7.34254773113192,81.80071175101853,16.43466025706079,89.12639439788661,44.72157326135864,102.36102898624158,13.78432232491652,49.34097010891237,17.721388753611404,40.981571325936734,64.92418814073137,87.81310787159694,118.94526237077851,134.75042743332165,2.4879677295684814
8.255838859942333,47.26841341514969,2.258503219055133,85.61314650015917,21.973682800694565,91.28961267524595,11.315213386468603,45.377524353738856,51.81020170689634,10.012313537848867,24.477787483698595,27.109740377902945,70.0079010916948,77.45262808755406,2.6831188201904297
4.529999864618136,10.50455636806926,36.3037065654876,0.22027558045312612,20.714402827248414,18.867308586961563,3.640599546182621,22.47495408232804,2.8259943072002267,21.412957675765444,5.139329988191994,3.7868384483669235,1.1961108944268575,2.630936687710372,2.8544490337371826
72.34473764930435,2.894940228197705,6.580132097771639,41.37674037840392,39.6028464308196,24.472878655657276,18.19000907676236,10.164524657611093,39.91047297938428,24.894572347446942,2.9022184727176916,7.237175103474788,41.16188646755308,57.35632305726176,3.0028958320617676
