Landmark 1,Landmark 2,Landmark 3,Landmark 4,Landmark 5,Landmark 6,Landmark 7,Landmark 8,Landmark 9,Landmark 10,Landmark 11,Landmark 12,Landmark 13,Landmark 14,Landmark 15,Landmark 16,Landmark 17,Landmark 18,Landmark 19,Landmark 20,Landmark 21,Time
7.74786516112631,16.435704151925712,22.58871593544948,42.876579185943804,72.37103694315056,12.250450462348011,8.21785381290108,15.972634318390057,17.324753320760006,16.66241406605483,28.202654906253652,48.77156620489612,62.10386756128948,23.40445273480196,14.75149579043758,2.739288468042731,10.957144110469207,24.500900916943152,24.50090094367493,19.753258445931138,12.250454318002227,0.8206849098205566
4.813361299730925,22.461131864246518,33.80962370790489,71.83526171102373,120.39521513056768,21.29920874673187,8.16794886320196,19.118565279258977,24.00742837219061,20.318287196198263,26.967607603866213,56.22863444898199,78.5132628221956,23.382232197386667,3.572219589890073,-12.56036217140347,1.517597206166635,21.752254045553332,18.113114076219023,9.855613441274366,-6.895648618554469,1.185743808746338
6.5914090312264895,-51.16078267458838,-76.8285757938534,-161.4610341312994,-284.49952644302067,-51.091510214868954,-9.671145264279215,-49.228935989633925,-33.35928865728865,-34.70443284990828,-0.9128523718304608,68.37483097353471,83.71013319337055,-42.60332719523266,42.87553575943017,138.27132804359323,157.97765958372338,7.852997252536592,20.843907758199528,43.08598901896503,81.42664811499249,1.4254610538482666
-1.6837105236945902,95.53650326199798,110.26973137966168,162.82641586305792,416.2908984910871,50.143333180918916,33.69071039705971,98.85196659579265,140.17588448923556,112.99883876216991,-9.889851087867914,73.93645362316977,180.53477847747345,124.78846513172587,-42.494775782807295,-31.8909018018274,75.17210448014514,69.39213998574995,-5.324342195034588,-19.490784203875894,29.683071630099178,1.6765589714050293
16.86436613491829,-59.953436717188296,-84.57250479083152,-177.75738338691235,-556.2078453880673,-26.811802271854674,-48.320115798355,-115.09700880925092,-157.7305229529562,-78.16971172387755,-32.7861157095989,-385.93876447761863,-621.6001260826652,-94.79474733009128,45.65685003935675,-63.132852157040055,-277.5297875168388,-66.8459744094881,4.469450060294487,-16.102108768737235,-124.21151743404519,1.8623130321502686
207.94996548764618,179.29438111045766,134.12922821993587,207.9498900770359,362.21249845138476,71.95530782435553,109.9590515274389,71.9553711699185,35.588155599859384,245.5219439057924,857.9223884049014,1566.6299789246586,2022.8470640397118,376.90201533179794,723.8671705892515,1224.8144295854315,1637.861599355169,388.56611728648176,679.1813229983383,951.8203637959369,1104.635129788575,2.0545618534088135
54.04888017736557,12.370564094527634,73.97624184962208,192.07929919179128,146.41924994638973,84.4487088859996,130.2366504658127,174.34341933576985,187.0837370769821,-3.5576246209139377,-530.2051992656044,-1278.6970518054006,-1570.6591302393279,-59.995741511748776,-446.7776281183156,-1031.842425212803,-1188.3136602159866,-37.40850932589409,-371.7102687868254,-696.2481256657493,-817.6883101667199,2.285123825073242
-293.5638660023165,-199.1750848212397,-193.61227794874603,-397.9037177883813,-467.5180750119685,-153.11071255224797,-244.4178382101145,-227.04136766078136,-197.517620126135,-265.1690845084547,-82.07462995868435,395.35988012275425,537.0586215180658,-321.5134468152268,87.25161129675199,653.7619151660722,740.6827515668456,-371.81261234983714,-18.700856116681898,346.7170115050169,618.0441241976126,2.4879677295684814
0.9958210397411061,-45.19384665583035,-63.913809254298265,-53.62776806657101,-34.317927089298664,-50.43365624566881,16.789583669512123,-21.171271744031092,-50.038001082220454,-49.5281216502543,-232.88554246344492,-478.9814355766743,-719.882180230707,-77.899991431534,-366.7260869536801,-691.1023272412275,-979.1702149120752,-54.260769372651325,-300.3257216449859,-494.5313106640479,-729.8835333396744,2.6831188201904297
188.22579832736074,251.01423011687248,238.62587723301422,185.54973059708132,128.03788505523121,136.16510938852213,47.91235944462326,106.83024109012011,114.675643947753,110.5527569111457,183.43493315076392,293.2780927715573,460.6941044646163,140.4257816379742,385.9304624984393,453.13050326403055,472.4064457282993,103.45709536413253,377.30003330046145,488.0898956676621,499.92517210232035,2.8544490337371826
-150.28891087759618,-278.8480752896101,-260.05151761820076,-147.20024884794967,-196.45337979140152,-157.03938196471523,4.016079197083439,-56.98308287084296,-134.43880231179918,-116.7342366594777,-211.64323057057706,-244.65438081968185,-293.52414325427446,-132.41563431765266,-389.18283211490245,-456.66633409143986,-382.1115153004283,-132.41593490065716,-376.5104877486518,-544.2879987643363,-504.4666806244612,3.0028958320617676
65.99549890271258,39.50042894356403,-11.02653031099456,26.37321225757341,94.4260000996319,422.7561878594864,44.83659598445409,14.967719976194306,144.36139237878317,134.09549342502874,802.5519420395759,652.3896531065976,709.1574349549577,111.27503464058732,1057.9724110863006,1082.5014253925815,1172.5715009649682,404.4262889501643,915.3373935552681,993.9377898028647,981.2537019384498,3.125166893005371
-151.6573468727968,-32.84690288377958,7.166426079540314,-59.11026485139122,-32.84692815037444,-243.0059340091394,-160.72418580997447,-90.87261251188804,-118.36643936638187,-108.67550957559445,-600.4457030720934,-587.0951599180152,-804.8085524025341,-108.67558912423027,-850.4515070529451,-911.2988703328944,-1083.3657453406772,-325.86649916985317,-730.320728522484,-800.4948355435248,-852.4360923078002,3.277697801589966
148.04529429380102,142.40617817152528,77.00937709475113,41.24510856817783,48.774112022227726,-6.673422650619327,46.677166662293985,-16.622795623595422,-34.0976160422405,21.349748191615504,193.85759877317813,170.64117967159592,148.1690450573189,21.349781936695614,58.329311054719156,-6.673447564663105,-22.193721913041177,84.60651045336905,6.19195919057577,-9.437626717947321,-29.321995421927234,3.423849105834961
-145.9890736200331,-139.13860057513776,-92.97280398627237,-103.22605457714754,-46.80700223742818,-46.80702346820583,-0.6411644008745986,-0.6410571057357024,-65.14706643276533,-19.76369914504371,-189.87561882359654,-230.7237485840209,-144.82176865957499,-0.9067649627560971,-100.46434664076365,-27.950013946416277,-38.8482963521529,-54.939835704556785,-54.93980844426068,-28.78043507115279,-28.780441279923544,3.572058916091919
228.32314919341016,35.86354116894764,72.95877194550533,126.64664209406793,125.4192750106941,331.5013393115309,174.6307753879262,87.90755858613358,89.38923382967023,394.08620292046965,262.934826693264,385.069541651854,326.26024595933967,348.8675997170612,371.10758975941644,304.0202000055171,371.84605821424833,353.6315736730567,293.1206507899185,141.03784709945052,202.8379980353336,3.697722911834717
-88.32075729308247,-27.342915550917176,-63.26197545330091,-38.66873434339043,-54.68569498300754,-372.88100313194167,-137.11706993306248,-137.05180893825073,32.03062275207139,-349.6141872315514,-306.5397877791494,-289.0137220556634,-283.9388777113144,-278.56798854710394,-145.80502962289327,-65.15941983985668,-72.42651111464036,-194.49884374980988,-41.60309575359252,127.35633664804153,67.5156782646606,3.8275017738342285
113.33230664007733,50.68377817860605,39.81256051766226,29.024635561698034,61.460296703474334,165.95216101194063,-8.822613161146865,45.99964377549887,79.62508147731513,220.92226945331143,247.9505067332187,131.9981798621724,115.9248972565349,307.64710482880224,222.03628630977167,157.94420922905192,78.08092137368779,202.72404788244828,91.24808996250161,61.3293427222937,55.939326830486415,3.9748618602752686
-100.80892563636316,-56.54539958111927,-46.00770377430045,-3.0627178671673065,-64.19373605067688,-117.67620041210746,33.6233279563745,-44.432513001813,-81.80107858523338,-285.6713874680125,-197.11436495528352,-138.43645785522443,-97.51058241166903,-289.16108608986383,-285.8878089460112,-255.5361875250493,-227.98477068936455,-255.53626587990016,-190.48908442392278,-150.98386513072444,-63.76818558303724,4.12688684463501
33.370910004484095,93.24951625562792,53.281290494774005,-0.12960845512792205,-35.59462216545614,176.82428934763388,32.83583360032235,121.84823233987025,32.83599393493775,232.2313515928545,189.17192038096843,121.97134082611207,186.4989938325708,225.68839358763987,269.2046550759246,251.30180291301033,210.3631855473075,181.23393994358733,143.78857529034735,133.4655479246313,71.39091610192047,4.279115915298462
-70.06742658664788,-126.42811999112489,-52.36036611133028,-37.0111251671823,-19.495765293213264,-99.09030841327521,-119.92574238358519,-76.04794617679752,-67.55967270418773,-162.9383864100624,-162.93849290200473,-36.04798903539057,-135.72636481189926,-239.5360576586862,-319.7271443726612,-303.1368863272516,-339.23191207033517,-259.9136012330192,-229.45879053424778,-256.45217904941865,-274.80642562106124,4.443389892578125
