Landmark 1,Landmark 2,Landmark 3,Landmark 4,Landmark 5,Landmark 6,Landmark 7,Landmark 8,Landmark 9,Landmark 10,Landmark 11,Landmark 12,Landmark 13,Landmark 14,Landmark 15,Landmark 16,Landmark 17,Landmark 18,Landmark 19,Landmark 20,Landmark 21,Time
46.36850623337922,91.08578135856818,110.30271528742038,120.91427673113068,142.42979253755487,30.17623880876546,36.26735512814938,69.87029157990278,113.46780782144782,20.73669418345385,60.561707513737694,90.66833444198139,125.83487234168517,27.084078263777126,58.652117153038674,72.53468877292815,103.56113226987756,15.904471459241503,20.736859516855855,30.592628474795852,54.401046822813704,0.18671083450317383
-9.567304397543184,152.57597343580744,219.02465460142307,249.8135244496885,259.9390588255591,-25.038884443520136,-0.4955341370282333,112.54338311618035,282.6186696389278,-33.42436233140556,119.80925823177274,243.58810931384855,391.250446230342,8.544376986074267,175.76947602622522,236.0390449850554,349.8100248448833,-73.19009928401167,-17.532611006641044,8.361401885684533,87.5707462813361,0.3855428695678711
-64.84226109735751,-131.75258626459592,-161.77368423875768,-236.3532531565406,-305.8597075732357,112.26552068547363,133.74458335170405,-31.182488041034315,-254.4822049167496,107.70026850949502,-19.590592257726968,-83.66788401480636,-199.19713684798023,88.79093884864378,-20.014425107268597,-60.211147138665304,-165.53830087668985,119.81666247233326,144.8298724999133,143.97452622449467,54.179979498018696,0.5869288444519043
843.4335312950566,921.8451283435763,956.545028538567,884.5295849682673,949.1086592094154,620.7407809238947,568.6302210571943,698.1346311553608,820.4626093832592,627.1570827474532,523.8347970068266,547.1578219223774,567.8311209006982,546.0034200737589,387.45584641396295,406.52426899029695,364.4582976715008,611.8192590832164,489.36133329607475,431.5366512204846,328.2625807762598,0.7868249416351318
-707.375263461073,-708.7501043041502,-323.0611817180359,215.41734720373168,342.986957058081,-680.2395102359632,-691.2838803164933,-851.9684869685791,-976.7356071030028,-346.647779696948,-182.48614088549988,-225.16184154782317,-185.1253445061318,-33.92119708955255,376.1586403547849,492.2384272607137,603.393124610069,132.60873034447275,643.8870150930994,967.7551579155022,1316.7301166037055,0.9878866672515869
708.3540493778265,4252.730935581694,6158.642633576429,6385.181620994492,6301.309890228175,4960.93213960684,5477.69735954863,5454.156096598811,5290.4540297774265,2197.036217696618,1950.403849865378,1570.669943653147,1123.1583797653784,-179.01979061711643,-160.88864046244703,418.875077336212,924.7407044005566,2199.894782213424,3367.973196209317,3975.1551454948635,4298.675754685314,1.1866559982299805
-1.6252739910771887,-4494.644409325455,-6944.942611448931,-7562.420087971481,-7732.7709660849805,-4443.203582702159,-5223.613505095729,-5314.632731427281,-5214.915860684468,-1628.771670106673,-1535.250746324142,-1291.7477023106044,-984.7716882789981,704.8648892210845,443.04272979896234,-369.04199950730344,-939.602804052108,-1782.0793145011446,-3229.463728700199,-4021.251021007347,-4443.679381377619,1.3870608806610107
-486.24610852577155,121.08064129166912,40.57834295958001,-68.69620192965516,22.74282798518848,-162.2167364936396,85.92307743503562,215.89664618392987,260.8860106055712,-324.92662344647175,-400.54112806742086,-340.6601102182034,-340.1341140128873,-440.8026159690751,-580.8924577587657,-523.7889867610331,-612.41257134975,-625.4769644088485,-845.9821318766693,-923.6529153834394,-1066.2485706060813,1.5891788005828857
105.40833216018409,189.44170587843715,401.2411551324094,501.7408894539212,487.11703241548315,137.70776090338953,87.77948806402507,37.99094929287113,88.92470043976314,-23.60657225138363,20.804180119184924,-2.473592343641052,-3.416777410853413,-169.4473486085113,-24.907478756459504,-5.879834942890924,34.466963824035126,-67.5960236449927,0.23122858276978348,-82.20711575322193,-150.10079086213824,1.7862167358398438
-90.06545948738767,-154.47264638189742,-265.9519618974124,-115.12948615309041,74.89946731057634,-43.84054990018566,33.583855805752336,-18.557704756495376,-149.26197330873055,100.22219990605832,196.17640848053276,79.56994088886758,-23.083650236512028,288.72157994823124,268.8412329748571,87.11400436453035,-71.30652409604463,359.1115436384696,524.8886816563124,511.67828459700206,477.4340027567224,1.9900827407836914
979.2949319044802,1361.2918236022433,1578.7271640529175,1404.9885411128862,1215.5314894544294,320.64965640446604,235.062751530499,627.5056985260578,1051.13060513465,448.86184369564506,-95.07555217908076,-163.8274738120323,-183.76160236870865,510.9275266912407,619.3880092217144,980.1900580064025,1216.3761446835192,514.650588487676,795.506539719938,991.2881913777247,1191.9658992363686,2.1874465942382812
-989.0191439032047,-1448.876630076009,-1636.7729745577362,-1836.8183303356932,-1675.7617034003374,-573.1040603441204,-508.48019926947364,-753.7201737524681,-970.941352670509,-808.166298102103,-333.36436102061987,-155.64993549474568,12.4116602966763,-975.3136499391306,-1140.2248058714283,-1360.175004164648,-1427.420732705627,-1049.3436467460033,-1479.7798281298562,-1619.1607078231366,-1758.443423903678,2.388981819152832
-315.0572397569684,-199.68778561005732,-130.45229982849762,90.4354271886397,-149.7382020729726,-192.77950242436935,-248.03376195537228,-261.50393183323416,-280.09454449510565,-294.3181964518547,-375.37066210409006,-323.39435302955167,-242.31052487246595,-390.47367292352413,-358.3485359961575,-330.5199760080627,-405.5459586398751,-409.19620066199326,-402.1877997857821,-428.9560668139234,-374.6433623846444,2.5880656242370605
51.12322276901026,122.37494533647775,-1.3539388534170937,-34.47728025861032,45.68173764520453,6.2615297033588,10.086152718083284,-55.071993524492946,-55.067836928814145,50.758624667638536,130.30495251253572,60.485836263721716,-68.83400311799927,113.88433859320274,120.93519209227809,163.6046380613542,242.949561019651,132.1987205589348,128.43726455098582,128.1003758795191,102.82158100624495,2.789332866668701
94.78636857937431,681.5471329452589,1181.9292928327327,1197.6417330760726,1645.630519938262,363.1531593835222,48.439780687490135,551.0922437868311,922.2977010489006,786.6028598567998,572.9681751270654,520.0308149464653,686.8631269151372,1092.1785307592722,1009.702663351133,860.3437275211189,752.6244608299023,1146.2329582488223,1231.9069769349733,1261.1536091405305,1188.7051318122376,2.9856886863708496
1127.8108346090762,4282.39307010181,6342.989664258565,7092.4309351643515,6404.926402797955,4102.124645511247,5281.613697264554,4961.293095596671,4410.6825538064995,945.563530660776,1347.0323973190034,1335.7574544005179,997.3097072537516,894.4406373253537,1852.3727309978744,2404.107829432101,2740.584233345602,3708.3956366303487,5557.342441393788,6535.69834675509,7187.973331433352,3.1897966861724854
-289.8035839365044,-4054.992400299169,-6859.006024138779,-7721.988858146961,-7709.917716164383,-4216.337117856015,-5061.371242868547,-5087.100602443303,-4816.130032113907,-1372.4050220586544,-1586.78446560654,-1313.072778130501,-818.7309111872089,-1506.5748293527488,-2391.5214753847467,-2588.697981961222,-2481.179280418374,-4368.986125458015,-6317.73275508668,-7147.732553850796,-7537.916029647619,3.388187885284424
-535.8682041781051,-603.943204878062,-241.34751290234576,-73.94169285454488,94.47612398384177,35.43820075039849,167.77839979123974,97.85559721798731,-23.12681465082433,15.980585997483805,78.35930583788007,-61.138704583049616,-330.84386230343677,-107.9685918775328,-144.7539885451808,-342.84609076028346,-685.8993441984992,-173.8514057267846,-231.4657344469461,-412.93043489814073,-679.9048316266578,3.589545965194702
-263.8079959746439,-419.20078284677743,-385.7883164722278,-431.5122940256125,-473.89769113091603,-161.04340520468864,-291.88838335514515,-315.08541607103933,-303.18713370533777,-62.51176898423746,-63.13069738250773,-115.9861321034838,-183.12792527594172,1.8021166382425537,8.500047139022056,-80.68437899166682,-146.91657422011772,-12.09012463403764,-85.04673002100242,-95.5919486580903,-54.64289761987005,3.7870867252349854
