Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Joint 7,Joint 8,Joint 9,Joint 10,Joint 11,Joint 12,Joint 13,Joint 14,Time
-56.955130357525206,-45.14462030502524,14.664913277705539,-61.84232271450538,-40.30164747850006,33.31090308595588,27.88719572369096,-55.63112045446139,79.23034930340579,42.05130179419571,93.97615309591602,52.415877613226066,38.47348480817747,0.5375592316991811,0.5869288444519043
-46.56025441249247,9.062696820178834,-64.06877906958493,11.769553580847841,-28.49856950969232,-62.77894284419201,-67.83918704758344,-31.925850169914128,-49.63540043028533,-28.76753011864134,-130.76082652507046,-80.03818017769122,-16.105212781693456,-12.889467350059604,0.7868249416351318
74.90103038068597,24.961096134393422,26.85366867676534,49.46618248075136,8.571278841366459,68.30963313875489,7.898341302029718,88.0039146840993,-14.968754301206232,21.469685667523297,8.718854195701839,-7.146424544124009,-12.461586530397508,-18.98472657431068,0.9878866672515869
-138.20152232053402,-61.870792190991295,-48.76912807015809,-49.10561849095492,63.48735223615504,-49.961882532556956,-34.354521296221805,-55.82050176579548,-18.76381176064335,141.6200748304682,94.86758504925648,50.80277862954836,-16.555415177604644,76.33694379366555,1.1866559982299805
98.71259386130353,17.31310500974117,11.129672242260371,49.7319627484199,28.9750695944587,107.16434901271852,23.094605257172883,60.29729614035863,132.12040514825028,-154.7186197694388,225.89937177951015,234.6656543493872,180.81259413084007,19.20930743806352,1.3870608806610107
45.76674119380777,-12.595847103821129,26.73959732746902,-46.94333189606056,-76.5719120877289,-60.193905249071456,92.72606145027616,-60.909348714368775,-108.53408108351005,11.140972618250148,-300.1060523537486,-258.3480044630922,-101.33755224267499,-2.1478656568010264,1.5891788005828857
-150.1526130292974,5.371291587049201,-27.06285866448057,-19.991007817048015,-4.656558325701625,-68.31306999846632,-49.3839323359472,4.3632129309464105,5.773981093762402,27.835521236546036,-4.523241312221125,-24.893275003557203,-43.66542684613507,-45.951554162274626,1.7862167358398438
-20.873381958261795,-15.669577644606049,38.27893465059581,-4.329960040500869,-29.02390850764743,22.45905248101626,-62.37788235014,-22.09375647219355,-28.26190200923264,-54.08839150562703,-20.69141628872452,11.450406994826446,-13.507546390627924,-28.722139312107444,1.9900827407836914
86.31264272048884,60.44720132622778,-34.98847753862766,84.59245870728756,4.1286978599921005,21.365183551690457,29.847870488265194,-15.407512119831908,60.15999505142378,106.38607041340613,-4.974962313679941,23.218681740853448,67.87187575069866,7.379392766545307,2.1874465942382812
178.13239495156995,-30.708173530417373,7.900597481403465,-48.51227482431152,34.634562369077685,31.585162857622006,-0.1361828646848891,141.54442821394946,-56.46662557312452,110.41433351412094,333.53636749866365,155.9654807367307,-89.47780831812719,254.40892971071267,2.388981819152832
-248.71535375385574,20.075007196108334,20.279868968459446,1.7532416367687802,4.598739016201816,-30.848799043765215,7.662622940998049,-43.91119185380965,25.674234504694194,-212.52543934067566,-231.6730507051822,-160.70197043950185,2.481841371201737,-246.8848468694865,2.5880656242370605
-16.001785557650095,-54.203393835468404,-38.81550577644456,-17.581981724682564,14.047351544362337,-32.95043585644757,-41.08715546145323,-87.68142045175632,-3.1396283420605884,13.36317411973547,-63.581623894841506,2.367613687830032,-0.847334916469201,-26.632110039791822,2.789332866668701
14.21437857777446,36.76744131911971,-7.168507907541252,-8.928897309168269,-23.74293531105616,14.071240045661852,11.316954940987436,7.1708652611521995,6.846715104351701,-15.531724594290162,-40.88395884406391,-15.88922787699975,-4.848671279332318,15.065052717194806,2.9856886863708496
411.297747442539,182.18199438045198,32.22358623126501,235.24442111376206,73.27733700795636,116.17978771370365,41.025168901591876,-22.279072233334645,41.78279737792416,27.020380381017407,212.28984550487516,236.98606076112986,251.34856421639782,179.69288776796535,3.1897966861724854
-355.2107963947961,-5.565805224343152,111.36070698413424,-23.00506462352972,49.976943402106265,-16.453313500703977,-23.457049042520595,210.6777820315112,164.5376916414189,122.69626063160098,251.96142893551723,-21.143897542820504,-157.77081169739782,24.754051545894757,3.388187885284424
117.07859458517824,-166.63918977737924,-73.39467494268665,-212.88987767151323,-113.8272225226404,91.39444640849658,84.32725886399264,-57.69922230206691,-187.1976872058011,-89.38431929963464,-309.09212945313635,-163.51871604625475,21.159751777843383,-121.022981599909,3.589545965194702
-165.5933059758892,7.615399899856341,-65.51875776765748,7.12040416640003,-42.942700833539405,-157.55777913175874,-106.4078842843579,-150.63458435929257,-2.71683336001936,-22.054486284683755,-87.76604277956271,-22.320532860885653,-93.75367076825903,-101.08908173602482,3.7870867252349854
